dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Pred,Accuracy_Pred_Prob,FMeasure_Pred,FMeasure_Pred_Prob,GMean_Pred,GMean_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
1,0,9,60,55,4,5,3,1.1,540,0.954545455,0,0.0,0.340909091,0,0,46.09090909,5,2.4545,False,False,0.15,False,0.03333333333333333,False,0.1,FMeasure,FMeasure,False,0.03488688879501739
2,0,7,10,6,1,7,4,2.0,29,0.0,0,0.4,0.4,0,0,6.25,1,0.75,False,False,0.4,False,0.3,False,0.5,FMeasure,FMeasure,False,0.3027741716204525
1,0,2,6,4,2,0,5,0.75,31,1.0,0,0.0,0.466666667,0,0,4.6,1,0.8,False,False,0.03333333333333333,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0002510097264125705
1,0,12,43,331,9,3,31,0.902564103,370,1.0,3,0.0,0.167741935,1,1,10.51612903,7,1.1935,True,True,0.75,True,0.6,True,0.7,FMeasure,FMeasure,True,0.6021420419568478
1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,7,8,6,6,1,3,0.892857143,91,0.28571428600000004,6,0.8125,0.4166666670000001,1,1,15.8,1,0.6,False,False,0.06666666666666668,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0005022374453883037
1,0,14,30,0,11,3,9,0.45,141,1.0,2,0.0,0.62962963,0,0,14.11111111,2,1.1111,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,6,8,28,5,1,8,2.0,8,0.0,0,0.0,0.4,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,10,30,9,4,6,4,0.2,226,1.0,0,0.0,0.65,0,0,36.5,4,1.8333,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,10,28,110,9,1,20,0.8771929820000001,204,1.0,0,0.0,0.258333333,1,1,8.75,12,1.5,False,False,0.125,False,0.08333333333333333,False,0.0,FMeasure,FMeasure,False,0.08280512553634994
2,0,10,20,28,4,10,8,2.0,83,0.0,0,0.222222222,0.46875,0,0,9.375,3,1.125,False,False,0.25666666666666665,True,0.5083333333333333,False,0.4833333333333333,FMeasure,FMeasure,True,0.5061849954670139
2,0,6,10,6,1,6,4,2.0,27,0.0,0,0.4,0.583333333,0,0,5.75,1,0.75,False,False,0.4,False,0.2,True,0.8,FMeasure,FMeasure,False,0.20757286652183862
1,0,50,25,88,48,2,15,0.854166667,163,1.0,2,0.0,0.205882353,1,1,8.235294117999999,7,1.2941,True,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,6,7,21,4,2,7,2.0,7,0.0,0,0.0,0.5,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,0,2,0,0,0,0,2.0,13,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,False,0.1723709623709624,False,0.37333333333333335,True,0.5916666666666667,FMeasure,FMeasure,False,0.3740248233715073
1,0,24,60,13,0,24,4,1.075757576,337,1.0,1,0.0,0.4166666670000001,0,0,45.57142857,3,1.4286,False,True,0.7,True,0.82,True,0.8,FMeasure,FMeasure,True,0.8188931346734326
1,0,0,5,0,0,0,4,1.0,23,0.333333333,0,0.0,0.75,0,0,4.0,1,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,12,43,25,1,11,8,0.7142857140000001,411,1.0,0,0.0,0.44,0,0,35.72727273,5,1.5455,False,False,0.0,False,0.3,False,0.1,FMeasure,FMeasure,False,0.2957196758612466
1,0,10,19,83,8,2,15,0.904761905,129,1.0,2,0.0,0.20952381,1,1,7.2,7,1.4,True,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0010115281127324478
2,0,22,37,13,2,21,2,0.6,157,1.0,0,0.791666667,0.3666666670000001,1,3,25.0,4,1.8333,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09823643009479044
1,0,12,44,69,6,7,23,0.754545455,215,1.0,3,0.0,0.16847826100000002,0,0,8.130434783,7,1.4348,False,False,0.0,False,0.4666666666666666,False,0.18333333333333326,FMeasure,FMeasure,False,0.4602918574188541
2,0,21,49,0,1,20,2,0.64,274,1.0,1,0.791666667,0.333333333,1,3,43.83333333,5,2.1667,False,True,0.5983333333333334,True,0.6,False,0.435,GMean,FMeasure,True,0.5982933801108098
1,0,20,48,41,1,19,4,1.090909091,298,1.0,1,0.0,0.314814815,0,0,26.6,3,1.2,False,False,0.2,False,0.3,True,0.6599999999999999,FMeasure,FMeasure,False,0.30288331407558755
1,0,12,35,4,1,12,2,1.083333333,271,1.0,0,0.0,0.466666667,0,0,65.75,9,3.0,False,False,0.2,False,0.0,False,0.1,FMeasure,FMeasure,False,0.002517029417739438
1,0,7,22,17,7,0,10,0.814285714,150,1.0,0,0.0,0.424242424,0,0,12.0,3,1.0,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.001011951815203839
1,0,10,32,4,1,9,2,1.3,241,1.0,1,0.0,0.4375,0,0,54.25,3,1.75,False,False,0.2,False,0.2,False,0.2,FMeasure,FMeasure,False,0.20000000000000004
1,0,23,42,36,14,9,8,2.0,207,0.0,0,0.0,0.351851852,0,0,22.0,7,1.5556,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,10,8,28,8,2,8,2.0,8,0.0,0,0.0,0.5,0,0,0.0,1,1.0,False,False,0.0,False,0.05,False,0.0,FMeasure,FMeasure,False,0.04911107044077507
1,0,16,15,10,15,1,4,2.0,89,0.0,0,0.0,0.266666667,0,0,16.8,3,1.2,False,False,0.05,False,0.0,False,0.0,FMeasure,FMeasure,False,0.00040437746656152177
2,0,7,12,1,0,7,2,1.0,125,1.0,0,0.833333333,1.0,0,0,58.5,1,0.5,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09822202663105001
2,0,24,55,0,2,23,2,0.64,291,1.0,1,0.791666667,0.333333333,1,3,46.66666667,5,2.3333,False,True,0.6483333333333333,True,0.55,False,0.4149999999999999,GMean,FMeasure,True,0.5490801249366656
1,0,19,78,130,4,15,6,0.854166667,574,1.0,3,0.0,0.229411765,0,0,32.58823529,8,2.7059,False,True,0.8800000000000001,True,0.8,True,0.7,FMeasure,FMeasure,True,0.799677361477902
1,0,1,11,24,1,0,9,0.9,50,1.0,0,0.0,0.481481481,0,0,4.0,1,0.8889,False,False,0.0,False,0.03333333333333333,False,0.1,FMeasure,FMeasure,False,0.0337105425269637
1,0,5,18,4,1,4,2,1.142857143,128,1.0,2,0.0,0.5,0,0,29.25,2,1.25,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,4,5,10,3,1,5,2.0,5,0.0,0,0.0,0.9,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,11,38,41,0,11,15,0.8214285709999999,185,1.0,6,0.0,0.193333333,0,0,10.93333333,5,1.2667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,7,11,1,0,7,2,1.0,46,1.0,0,0.833333333,1.0,0,0,20.5,1,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,15,80,401,7,11,34,0.893048128,563,1.0,1,0.0,0.14285714300000002,1,1,14.77142857,5,1.3429,False,False,0.325,False,0.4,True,0.9,FMeasure,FMeasure,False,0.40424399112808507
1,0,31,19,3,26,5,4,0.2,78,1.0,1,0.0,0.25,0,0,11.66666667,4,1.5,False,False,0.15,False,0.1,False,0.1,FMeasure,FMeasure,False,0.10040440903497451
1,0,1,13,15,1,0,5,2.0,385,0.0,0,0.0,0.458333333,0,0,63.16666667,47,9.0,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09822292729107332
1,0,29,64,238,24,5,32,0.861290323,475,1.0,3,0.0,0.139204545,0,0,13.53125,4,1.0625,False,False,0.0,False,0.25,False,0.175,FMeasure,FMeasure,False,0.24724871908872292
1,0,7,54,31,0,7,6,0.775,297,1.0,0,0.0,0.225,0,0,25.63636364,7,1.6364,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,25,65,222,0,25,25,0.927083333,352,1.0,11,0.0,0.124705882,0,0,12.6,4,1.24,False,False,0.2,False,0.45,False,0.3,FMeasure,FMeasure,False,0.44652120123778366
1,0,6,36,289,4,2,26,0.945454545,198,1.0,0,0.0,0.214285714,1,1,6.192307692000001,7,1.2692,False,False,0.0,False,0.125,False,0.1,FMeasure,FMeasure,False,0.12374569389595819
2,0,8,12,1,0,8,2,1.0,56,1.0,0,0.833333333,1.0,0,0,24.0,1,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,4,3,3,2,2,3,2.0,3,0.0,0,0.0,0.466666667,0,0,0.0,1,1.0,False,False,0.0,False,0.08333333333333333,False,0.3,FMeasure,FMeasure,False,0.08514256877411826
1,0,8,7,21,6,2,7,2.0,7,0.0,0,0.0,0.306122449,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,4,9,1,2,4,1,2.0,33,0.0,0,0.9,0.625,1,1,14.5,1,0.5,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0009693205862943998
1,0,8,26,5,5,3,11,0.7,177,1.0,1,0.0,0.290909091,0,0,14.81818182,2,1.2727,False,False,0.0,False,0.0,False,0.35,FMeasure,FMeasure,False,0.0033948496508885537
2,0,2,14,11,1,1,4,0.8,105,0.4,4,0.764705882,0.4,1,1,15.66666667,3,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,2,14,11,1,1,4,0.8,105,0.4,4,0.764705882,0.4,1,1,15.66666667,3,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,18,43,4,1,17,3,0.666666667,219,1.0,1,0.0,0.375,0,0,53.5,4,1.5,False,False,0.1,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09902960188348645
2,0,2,14,11,1,1,4,0.833333333,117,0.333333333,5,0.764705882,0.4,1,1,17.5,3,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,5,4,6,5,0,4,2.0,4,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,17,62,10,1,16,2,0.73015873,525,1.0,3,0.0,0.2875,0,0,63.5,3,1.375,False,False,0.2333333333333333,False,0.37666666666666665,False,0.21666666666666665,FMeasure,FMeasure,False,0.37395437960846295
1,6,39,76,182,8,31,4,0.95625,495,1.0,4,0.0,0.111111111,0,0,21.80952381,2,1.0952,False,False,0.0,False,0.06666666666666668,False,0.0,FMeasure,FMeasure,False,0.0654821239376681
1,0,4,13,15,2,2,5,2.0,84,0.0,0,0.0,0.5,0,0,13.0,1,0.8333,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
4,2,11,8,8,11,0,4,1.0,26,1.0,0,0.894736842,0.6,0,0,3.8,1,0.4,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
4,0,15,43,0,1,14,2,0.666666667,402,1.0,0,0.996168582,0.5555555560000001,2,3,198.5,17,8.5,False,False,0.0,False,0.11666666666666665,False,0.0,FMeasure,FMeasure,False,0.11459047168371175
1,0,3,9,1,0,3,1,1.0,26,0.0,1,0.0,1.0,0,0,11.5,0,0.0,False,False,0.02,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0001619811675809458
1,0,2,12,31,2,0,10,0.86,64,1.0,0,0.0,0.681818182,0,0,4.363636364,1,0.8182,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,2,11,24,2,0,9,0.84375,49,1.0,0,0.0,0.481481481,0,0,4.0,1,0.8889,False,False,0.0,False,0.03333333333333333,False,0.1,FMeasure,FMeasure,False,0.0337105013891697
3,0,8,31,10,0,8,3,1.25,135,1.0,0,0.8620689659999999,0.4,2,2,25.8,1,0.8,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,3,21,63,3,1,15,0.828571429,152,1.0,1,0.0,0.238095238,1,1,8.8,7,1.4,True,False,0.0,False,0.0,False,0.06666666666666668,FMeasure,FMeasure,False,0.0006458082130995692
1,0,13,44,60,1,12,10,0.7638888890000001,297,1.0,6,0.0,0.18589743600000005,0,0,21.38461538,6,1.7692,False,False,0.08333333333333334,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0006734309062810374
1,0,6,42,118,4,3,20,0.8105263159999999,264,1.0,1,0.0,0.188888889,1,1,11.95,7,1.45,True,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.098222602023025
1,0,7,21,6,1,6,4,1.0625,134,1.0,3,0.0,0.533333333,0,0,24.2,3,1.2,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,7,11,1,0,7,2,1.0,35,1.0,0,0.833333333,1.0,0,0,16.0,1,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,4,5,1,0,4,2,2.0,11,0.0,0,0.666666667,0.75,0,0,4.5,1,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,6,6,15,4,2,6,2.0,6,0.0,0,0.0,0.333333333,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,3,2,1,2,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,39,78,122,1,38,10,0.916666667,380,1.0,7,0.0,0.140522876,0,0,20.82352941,3,1.2941,False,False,0.4666666666666666,False,0.21666666666666665,False,0.3,FMeasure,FMeasure,False,0.21949860037576197
1,0,1,23,9,1,0,9,0.7555555559999999,155,1.0,0,0.0,0.65,0,0,14.0,3,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,11,7,7,10,1,5,0.88,41,1.0,1,0.0,0.375,0,0,5.0,1,0.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,1,4,1,0,1,2,2.0,9,0.0,0,0.0,1.0,0,0,3.5,1,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,6,18,0,6,0,9,0.59375,131,1.0,0,0.0,0.388888889,1,1,13.11111111,8,2.0,False,False,0.14047619047619048,False,0.1,False,0.1,FMeasure,FMeasure,False,0.10032749402279822
1,4,4,9,0,4,0,4,0.375,35,1.0,0,0.0,0.6,0,0,5.6,1,0.8,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,10,23,69,10,0,15,0.7857142859999999,213,1.0,0,0.0,0.3666666670000001,1,1,12.86666667,7,1.7333,True,False,0.05,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0003996891579429649
1,0,8,28,378,1,7,28,2.0,28,0.0,0,0.0,0.349206349,0,0,0.0,1,1.0,False,False,0.0,False,0.008333333333333333,False,0.0,FMeasure,FMeasure,False,0.008185051163081864
1,0,9,35,66,0,9,12,2.0,156,0.0,0,0.0,0.297619048,1,1,12.0,1,0.9167,False,False,0.2333333333333333,False,0.2333333333333333,False,0.4666666666666666,FMeasure,FMeasure,False,0.23559684392171706
1,0,11,28,378,1,10,28,2.0,28,0.0,0,0.0,0.267857143,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,3,3,3,1,2,3,2.0,3,0.0,0,0.0,0.466666667,0,0,0.0,1,1.0,False,False,0.0,False,0.1,False,0.1,FMeasure,FMeasure,False,0.09952865713960697
1,0,6,4,6,5,1,4,2.0,4,0.0,0,0.0,0.6875,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,37,111,267,0,37,24,0.903846154,645,1.0,10,0.0,0.117307692,0,0,22.44444444,4,1.4074,False,False,0.5,False,0.13333333333333333,True,0.6,FMeasure,FMeasure,False,0.14082881285926124
1,0,8,14,30,7,1,12,0.848484848,88,1.0,1,0.0,0.3,0,0,5.833333333,1,0.8333,False,False,0.05,False,0.1,False,0.25,FMeasure,FMeasure,False,0.10105124416899203
1,0,5,13,20,4,1,9,0.791666667,99,1.0,1,0.0,0.288888889,1,1,9.666666667000001,7,1.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,9,26,3,1,8,3,2.0,138,0.0,0,0.0,0.5,0,0,45.0,5,2.3333,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,10,20,36,5,10,9,2.0,80,0.0,0,0.2,0.377777778,0,0,7.888888888999999,1,0.8889,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,0,7,15,15,2,7,6,2.0,46,0.0,0,0.28571428600000004,0.4,0,0,6.666666667,1,0.8333,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,5,29,11,2,4,4,0.6,169,0.0,0,0.0,0.4,0,0,26.66666667,4,1.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,3,31,1,1,2,3,0.5,203,1.0,1,0.0,0.333333333,0,0,32.5,3,1.3333,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,0,11,50,180,10,1,26,0.726190476,418,1.0,0,0.0,0.226600985,1,1,13.20689655,7,1.2759,False,False,0.0,False,0.1,False,0.1,FMeasure,FMeasure,False,0.0991910196505788
